url,id,user,text,coordinates,place,source,location
https://www.strava.com/athletes/16897653,1058519659367010304,mountainroad32,went for a 20.8 mile mountain bike ride. https://t.co/wxIxbNo7rb #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/16897653,1058519472888262656,mountainroad32,commuted 0.4 mile by bike. https://t.co/T2vBi4r7zW #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/2915129,1058507817018146816,tom_bike,"saí para uma pedalada na montanha de 8,2 quilômetro.  https://t.co/9nMLJwBH1S #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","São José dos Campos, Brasil"
https://www.strava.com/athletes/2243153,1058478315340742662,pablo_albano,"saí para um(a) Pedalada de 95,3 quilômetro. https://t.co/okyVRRLTqS #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Brazil, Santa Catarina."
https://www.strava.com/athletes/35202140,1058476332215136256,_Lessa_,"saí para um(a) Pedalada de 153,1 quilômetro. https://t.co/JUr2Ji8vms #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/11889409,1058464861569646592,gladaguirre,"#HalloweenRun 👻♀💨💀👹🎃😱😂 recorrió 8,9 kilómetro Carrera. https://t.co/lfXoes3GaS #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huerta Grande, Cba, Argentina"
https://www.strava.com/athletes/11889409,1058464701049376772,gladaguirre,"#HappyHalloween! 🎃🚵♀💨📈💪👌⛅😂👹👻 recorrió 106,4 kilómetro Recorrido en bicicleta. https://t.co/5qTEm9YwtD #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huerta Grande, Cba, Argentina"
https://www.strava.com/athletes/11889409,1058464579779477510,gladaguirre,"#VisitandoA_JessMoyano_MeAgarróLaLluvia ☔🚵♀💨☁🐈📷😂 recorrió 26,8 kilómetro Recorrido en bicicleta. https://t.co/L0GtkIUtv3 #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huerta Grande, Cba, Argentina"
https://www.strava.com/athletes/11889409,1058464434706890754,gladaguirre,"#Patamóvil_LaPunilla_Primaveral 🏃♀💨🌄📈💪🙋🌳🌾🍃👌📷😎 recorrió 25,5 kilómetro Carrera. https://t.co/FZYQs3Fogl #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huerta Grande, Cba, Argentina"
https://www.strava.com/athletes/11889409,1058464131945283589,gladaguirre,"#ThursdayRide 🚵♀💨☁🙆👌🐕📷😊 recorrió 63,4 kilómetro Recorrido en bicicleta. https://t.co/NUhH5wlnvb #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huerta Grande, Cba, Argentina"
https://www.strava.com/athletes/11889409,1058463937673465857,gladaguirre,"#GoodWednesdayRide 🚵♀💨🌄💪🙋🐕📷😊 recorrió 104,8 kilómetro Recorrido en bicicleta. https://t.co/YG5jRm5fKW #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huerta Grande, Cba, Argentina"
https://www.strava.com/athletes/11889409,1058463554112753664,gladaguirre,"#NiceMondayRide 🚵♀💨🌄🙋🐱📷🐈😊 recorrió 48,1 kilómetro Recorrido en bicicleta. https://t.co/cGE8Zn66W9 #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huerta Grande, Cba, Argentina"
https://www.strava.com/athletes/4150925,1058460563834056707,gtbike96,went for a 2.4 mile Virtual Ride. https://t.co/qCn3pbWSqV #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tennessee, USA"
https://www.strava.com/athletes/359874,1058451203187720194,fredgatesdesign,Here's my latest #strava activity: Extra Credit https://t.co/l66cUY44YD #nyc,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NYC
https://www.strava.com/athletes/359874,1058451201044422656,fredgatesdesign,Here's my latest #strava activity: Afternoon Ride https://t.co/zO8pu44njm #nyc,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NYC
https://www.strava.com/athletes/2352419,1058446203556388864,loftyy,"Just finished a Ride on #Strava for 31 minutes, 58 seconds going 8791.0m. https://t.co/MBoT9PFa3n https://t.co/UI1GlNGmjy",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Leeds 
https://www.strava.com/athletes/22395869,1058441156256763906,JaredGoldman1,went for a 21.1 kilometer Run. https://t.co/si0eXhpI9y #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Berlin, Germany"
https://www.strava.com/athletes/19465868,1058439213694238721,philiphowell27,went for a 26.3 mile road ride. https://t.co/2Rx4OwFPyO #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Weston-super-Mare
https://www.strava.com/athletes/2103375,1058435628491268098,BazK_GoW3,commuted 12.9 kilometer by bike. https://t.co/aox9Y5FShh #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",N/A
https://www.strava.com/athletes/28477007,1058434877807304705,TravellingQuill,"Just finished First Night Run, a 2.4 mile Run. https://t.co/QfjvamSvsn #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Edinburgh, Scotland"
https://www.strava.com/athletes/4063907,1058425506276745216,accmobility,RT @mrjohntudor: Using the #MountainBike for #work 6.3 mile #MTB #cycling https://t.co/zH7T7Wukgk #strava https://t.co/IsFw5rLvnb,,,"<a href=""http://www.adaptivebox.net"" rel=""nofollow"">Mobility1</a>",
https://www.strava.com/athletes/8152198,1058421736780300288,jrpratginestos,"recorrió 90,4 kilómetro Recorrido en bicicleta. https://t.co/RWNns0u8Nn #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/4063907,1058421656358699009,HotHotelDeals1,RT @mrjohntudor: Using the #MountainBike for #work 6.3 mile #MTB #cycling https://t.co/zH7T7Wukgk #strava https://t.co/IsFw5rLvnb,,,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>",United States
https://www.strava.com/athletes/4063907,1058420979783946241,mrjohntudor,Using the #MountainBike for #work 6.3 mile #MTB #cycling https://t.co/zH7T7Wukgk #strava https://t.co/IsFw5rLvnb,,"{u'full_name': u'Wales, United Kingdom', u'url': u'https://api.twitter.com/1.1/geo/id/208d28e57bdc12e9.json', u'country': u'United Kingdom', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-5.35340678071236, 51.3787780012005], [-2.64982707940341, 51.3787780012005], [-2.64982707940341, 53.4300939018827], [-5.35340678071236, 53.4300939018827]]]}, u'contained_within': [], u'country_code': u'GB', u'attributes': {}, u'id': u'208d28e57bdc12e9', u'name': u'Wales'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GreatOutdoors UK
https://www.strava.com/athletes/3409412,1058412121396994049,lotus07,"Watching a ""G"" rated film.  Not half bad!  I went for a 22.2 mile Virtual Ride. https://t.co/0GJpxWSS3k #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Desert Southwest, USA"
https://www.strava.com/athletes/6926623,1058411186386100230,wecanruntogethe,"[Entrainement] Pauline et Julian ont parcouru 22,9 kilomètre en vélo. https://t.co/CXc283lw0J #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fontenay sous bois
https://www.strava.com/athletes/3409412,1058411092370644992,lotus07,Re-living the 1960s....I went for a 37.9 mile Virtual Ride. https://t.co/Gpxp7aUimY #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Desert Southwest, USA"
https://www.strava.com/athletes/5326729,1058408177572724736,spickett78,Best way to start the day. CRUSHING IT!!!! 5 minutes off my best time for Towers. And ZERO hike a bike! https://t.co/BveMEifSYT #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Colorado, USA"
https://www.strava.com/athletes/1771457,1058382620894134273,Luc_Bietry,"a parcouru 83,2 kilomètre sur Sortie à vélo. https://t.co/YczIB1yxp6 #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",France
https://www.strava.com/athletes/24321347,1058373491764928515,HughDGray,10k trail https://t.co/pKJFwN7gI5 #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/13884759,1058366031658401792,peticanoe,"went for a 18.5 kilometer road ride. https://t.co/JYpbIbtFJo #strava

All sogged up this morning",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",location location location
https://www.strava.com/athletes/3307533,1058360723452166144,angelcarril,"saí para uma pedalada na montanha de 78,8 quilômetro.  https://t.co/BB1yRRhrcX #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/33456637,1058355541129478144,HistoryLivesDet,https://t.co/VnLuc1tfbv #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Detroit, MI"
https://www.strava.com/athletes/33319334,1058346682453127174,PhamCuong_vn,went for a 5.2 kilometer Run. https://t.co/yyHN3X5tE9 #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New York, USA"
https://www.strava.com/athletes/4582894,1058346320421945345,CoachEdu3,went for a 5.2 kilometer Run. https://t.co/4v3boWNTbf #strava #FridayFeeling #RunStreak #GetFit #news #win #cycling… https://t.co/AHZ2I66yky,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Órgiva, Andalucía, Spain"
https://www.strava.com/athletes/4582894,1058345979710201857,CoachEdu3,went for a 5.2 kilometer Run. https://t.co/HzFPUITFcT #strava #FridayFeeling #RunStreak #GetFit #news #win #cycling… https://t.co/c5C7ZsrTfx,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Órgiva, Andalucía, Spain"
https://www.strava.com/athletes/1737962,1058340248198017025,avilabarr,"recorrió 90,2 kilómetro Recorrido en bicicleta. https://t.co/sqtbAazgaj #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Barcelona
https://www.strava.com/athletes/359874,1058337152730316800,fredgatesdesign,Here's my latest #strava activity: Morning Ride https://t.co/3CAFu0YAGL #nyc,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NYC
https://www.strava.com/athletes/359874,1058337150524108800,fredgatesdesign,Here's my latest #strava activity: Acid Drop https://t.co/k9A6TfBtsa #nyc,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NYC
https://www.strava.com/athletes/15403365,1058312841063751681,kadyshev,Went for a 11.1 kilometer #run. https://t.co/3dtXZqjVyo #morningrun #workout #fitness #cardio #Strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Samara, Russia"
https://www.strava.com/athletes/29671711,1058305936845037569,xMAKISHIx,5.6 キロメートル のランニングに出かけました。 https://t.co/6cQZCiu5Ig #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",北海道札幌市や戦場や二次元にいます
https://www.strava.com/athletes/25866797,1058304780999778305,kinetic_cycling,RT @rogierz: Registratie mislukt. Gelukkig hebben we de foto’s nog. 33 km | 1u30m | 22 km/u | https://t.co/EUnNGondJ7 #strava #cycling http…,,,"<a href=""http://www.kineticcc.org.za"" rel=""nofollow"">KineticCyclingClub</a>",
https://www.strava.com/athletes/25866797,1058304427541647361,rogierz,Registratie mislukt. Gelukkig hebben we de foto’s nog. 33 km | 1u30m | 22 km/u | https://t.co/EUnNGondJ7 #strava… https://t.co/W2NjLphame,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Purmerend
https://www.strava.com/athletes/28860403,1058262253013630976,_beni_23c451,"48.5 キロメートル のライドに出かけました。 https://t.co/3d34e2BZRH #strava

10/3以来、通勤でミニベロ乗ってない気がするんですが、気のせいでしょうか。 https://t.co/i5bXDXkn50",,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",japan/Osaka
https://www.strava.com/athletes/20620089,1058255803331731456,oioi86,"38.9 キロメートル のライドに出かけました。 https://t.co/4SQvl37jOj #strava
ぬるぽた",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",横浜市
https://www.strava.com/athletes/605469,1058240508487585793,JosefTalavasek,"meine 53,8 Kilometer Mountainbike fahrt. https://t.co/kE4ZHz7aB8 #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/28241615,1058217661690142720,NattSza,went for a 54.5 kilometer Ride. https://t.co/EiTzcpaxn2 #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Feira de Santana, Bahia"
https://www.strava.com/athletes/2131471,1058171831398453248,ChicoBicycling,went for a 18.4 mile mountain bike ride. https://t.co/UGiTI6xwmC #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chico, California"
https://www.strava.com/athletes/2475326,1058171069209681921,markujguthrie,went for a 50.2 mile Ride. https://t.co/j1mjmbkNAe #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",North Ayrshire
https://www.strava.com/athletes/9022564,1058170490194411521,timhreha,"Using #IFTTT with #Strava to brag about finishing a 17 minutes, 21 seconds long Ride: https://t.co/S4G1B0k2DG",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Encinitas, CA"
https://www.strava.com/athletes/344161,1058165207401463810,ZaraKarim9,"RT @ElliottSaslow: Working from Home 

 https://t.co/zgvmnLIktc #strava",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","England, United Kingdom"
https://www.strava.com/athletes/344161,1058164810695639042,ElliottSaslow,"Working from Home 

 https://t.co/zgvmnLIktc #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","San Francisco, CA"
https://www.strava.com/athletes/4674575,1058147765555998721,AndrewKokyle,went for a 2.4 mile Run. https://t.co/GkOlok1Ikp #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Des Moines, IA"
https://www.strava.com/athletes/3113416,1058143065540648960,JaimieLaVie,"Just finished a Ride on Strava for 1 hour, 29 minutes, 34 seconds going 35591.8m #strava #cycling #running https://t.co/jSlDhMuIHQ",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Springfield, MO"
https://www.strava.com/athletes/255235,1058125138657492993,packetsherpa,"Finished a Run on Strava for 23 minutes, 17 seconds. https://t.co/QLshPxeCes #running #strava #fitness… https://t.co/3VnMPbf1DA",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Maryland, USA"
https://www.strava.com/athletes/255235,1058125131686559745,soberboots,"Finished a Run on Strava for 23 minutes, 17 seconds. https://t.co/0owJmEi10s #running #strava #fitness… https://t.co/Vj99P9rZgJ",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Maryland, USA"
https://www.strava.com/athletes/19213394,1058124592164864000,go300ps,#chipmunk #smile https://t.co/JvWFwouMoo #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ville de Taipei, Taïwan"
https://www.strava.com/athletes/8961951,1058122555997982722,evolvingalways,went for a 25.8 mile road ride. https://t.co/gYRTYNFN8u #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Minneapolis MN.
https://www.strava.com/athletes/27340986,1058118543865270273,PD31,went for a 32.1 kilometer Ride. https://t.co/5ueLBmC63M #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rugby, England"
https://www.strava.com/athletes/21345845,1058095834544381952,Jo_Moncada,"entrenó 31,8 kilómetro en bicicleta de montaña. https://t.co/Tdn8DjxUjq #strava",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Santa Juana, Chile"
https://www.strava.com/athletes/7033957,1058094063189221377,jcarlosdelpino,"recorrió 10,8 kilómetro Senderismo. https://t.co/s0jS1v8vOE #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GЯДИФLLΞЯS•CДΓДLЦИУД•||*||
https://www.strava.com/athletes/2103375,1058083067091398656,BazK_GoW3,commuted 12.8 kilometer by bike. https://t.co/20w4lrN8Qk #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",N/A
https://www.strava.com/athletes/18505402,1058079176060796929,gwilymeades,Time for fudge went for a 4.8 mile Run. https://t.co/LCkL3ocWKc #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",London/Egham
https://www.strava.com/athletes/18505402,1058079091797225477,gwilymeades,STOMUNCULUS went for a 9.3 mile Run. https://t.co/DgZbSjHJAV #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",London/Egham
https://www.strava.com/athletes/12378364,1058076913024057346,AbelRedondo87,"BTT. Mi primer Gallego 
 https://t.co/6ZTkYEATSD #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Las Palmas de Gran Canaria
https://www.strava.com/athletes/549025,1058063476457947136,2perishable,Check out this club ride on #strava. Hope to see you out there! https://t.co/rDbXhFF7Hp,,,"<a href=""http://www.strava.com"" rel=""nofollow"">Strava</a>","Elk Ridge, Utah"
https://www.strava.com/athletes/15309979,1058060874202705920,MuhariCsaba,went for a 57.3 kilometer road ride. https://t.co/tjEHJ8Tt7F #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Székesfehérvár, Magyarország"
https://www.strava.com/athletes/826347,1058057331630587904,ViticoMTB,went for a 47.7 kilometer mountain bike ride. https://t.co/qYLasrqMSs #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hoboken, NJ, USA"
https://www.strava.com/athletes/1798324,1058054167976140800,SSUSAJoe,RT @superubertodd: 10k Post Race Run. Feeling Good!#Strava https://t.co/hXev6NkfGd #trailrunner #trailrunning #disabledvet #fitness #workou…,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lima, OH"
https://www.strava.com/athletes/58546,1058048454004371456,RobertWHess,"Working on fitness and cancer recurrence prevent. A short early morning #Zwift Virtual Ride. Allez!
https://t.co/bwNtn9X23h #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manhattan Beach, CA"
https://www.strava.com/athletes/5351484,1058047417906552837,joeschmo1of3,"Ramps 11/1/2018 #strava 
https://t.co/Pk3gy1soTK https://t.co/O48gGX4tzx",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
https://www.strava.com/athletes/9022564,1058033177397207040,timhreha,"Using #IFTTT with #Strava to brag about finishing a 17 minutes, 58 seconds long Ride: https://t.co/AtYrqtrCpN",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Encinitas, CA"
https://www.strava.com/athletes/22059765,1058021163010572290,platter5_,"recorrió 30,6 kilómetro Carrera. https://t.co/1SzyZcSnfM #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/24275708,1058019953536888838,negodobroz,"saí para um(a) Pedalada de 52,3 quilômetro. https://t.co/oFJXQT213U #strava",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Paulista-PE
https://www.strava.com/athletes/336240,1058015304134082566,jirkaurban,"went for a 18.4 kilometer cross ride. https://t.co/yWUGMWr4zB pod lesem Doubí, ŽST Březová, Linhart, Sovova, chata… https://t.co/VS7DLIlrUW",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Karlovy Vary, Czech republic"
https://www.strava.com/athletes/32254834,1058007907973955584,alboske,"unternahm eine 8,1 Kilometer Radfahrt. https://t.co/Jo7xheZUG9 #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",valladolid.spain
https://www.strava.com/athletes/1469477,1058007319676641281,sfidc1946,went for a 13.1 mile road ride. https://t.co/mR6uqKyqfg #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tulsa, OK"
https://www.strava.com/athletes/15092762,1057992907540426754,tsunachi_revX,52.4 キロメートル のライドに出かけました。 https://t.co/FLNCdX0Mpw #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ださいたま
https://www.strava.com/athletes/4715304,1057988811026763776,Spierings,"Just finished a Walk on #Strava for 1 hour, 5 minutes, 1 second going 5261.9m. https://t.co/SwpREyaZDa",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Vlissingen, Nederland"
https://www.strava.com/athletes/359874,1057968424125636608,fredgatesdesign,Here's my latest #strava activity: Morning Ride https://t.co/tJdNMjrlzi #nyc,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NYC
https://www.strava.com/athletes/359874,1057968420988305409,fredgatesdesign,Here's my latest #strava activity: Queens run https://t.co/drRSsb56MB #nyc,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NYC
https://www.strava.com/athletes/20575186,1057965306109456384,anpiepoli,"10K! After a very long time
https://t.co/kPF3gA4tvP #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/14765084,1057963277609852941,Lo_Staff,"Just finished a #Run on #Strava for 32 minutes, 1 second going 4952.9m. https://t.co/yPHDhLDrn9 https://t.co/f4Ota7oLbi",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Roma
https://www.strava.com/athletes/34841694,1057960928447213569,FourStringDave,First sub 30 minute 5k just done. Didnt poop my pants or anything. So there Mrs Radcliffe.  https://t.co/pl4lYkY3tJ #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bratfud
https://www.strava.com/athletes/2352419,1057958438523887616,loftyy,"Just finished a Rowing on #Strava for 22 minutes, 8 seconds going 5000.0m. https://t.co/Hkh05OFacc https://t.co/bOfl3Dgmfv",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Leeds 
https://www.strava.com/athletes/20414068,1057952107679154176,bthlou,"saí para um(a) Corrida de 8,1 quilômetro. https://t.co/Cd7j289RpF #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/8353456,1057947668054491136,ribeiroandreia9,fez uma 0 quilómetro Treino. https://t.co/7PNjjLwSSp #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Porto, Portugal"
https://www.strava.com/athletes/5811519,1057942737658568704,ShugCycles,went for a 17.1 kilometer road ride. https://t.co/xNH3GOuB4f #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Scotland
https://www.strava.com/athletes/19174890,1057942729391521792,RickSmith1976,"went for a 6.6 mile Run. https://t.co/AOTjrjZo6y #strava
It's nice to get out on the coastal trails, especially whe… https://t.co/JkRHCFqwAO",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Northumberland coast
https://www.strava.com/athletes/6858886,1057940432473255936,dhumpachika,"RT @AATR_Cycling: Our little club is still growing!
On @Strava? Ride with us! 
No rules - just All About The Ride!
https://t.co/GEE9zuOqVj…",,,"<a href=""https://about.me/cyclingbot"" rel=""nofollow"">CyclingBot</a>",Earth
https://www.strava.com/athletes/6858886,1057937468027224064,Fit_Kev,"RT @AATR_Cycling: Our little club is still growing!
On @Strava? Ride with us! 
No rules - just All About The Ride!
https://t.co/GEE9zuOqVj…",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Georgia, USA"
https://www.strava.com/athletes/13741259,1057931008820105216,JamieMoss1980,went for a 3.1 mile Run. https://t.co/0ezJH0Fgmp #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Wiltshire
https://www.strava.com/athletes/2103375,1057926879070617600,BazK_GoW3,commuted 12.0 kilometer by bike. https://t.co/FEObC6Ggno #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",N/A
https://www.strava.com/athletes/3620230,1057908281241300992,bigbear1398,went for a 46.9 kilometer road ride. https://t.co/cYnfkJ15oW #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bangkok, Thailand."
https://www.strava.com/athletes/2197911,1057905687706116096,OneAppleInBox,"На улице -7, снежок... лепота. Самое то, чтобы пробежаться на 5км https://t.co/F28NzJkMXW #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NSK, Russia"
https://www.strava.com/athletes/29357791,1057875639263354880,agedama321,17.8 キロメートル の出勤ライド。 https://t.co/0ejl40NJMB #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",東京都西部
https://www.strava.com/athletes/22346070,1057862548806987776,run_paco,16.3 キロメートル のランニングに出かけました。 https://t.co/Mak8xmUyFM #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",箱根、多摩川、サロマ
https://www.strava.com/athletes/22988468,1057847996765765632,mituminekomainu,"このライドでスピードを出せる二つある区間のうちの一つが、リーダーボードで４４位。いかに追い風が強かったかわかるわ。

23.0 キロメートル のライドに出かけました。 https://t.co/8SiqaKgPzE #strava",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/9022564,1057811870932000768,timhreha,"Using #IFTTT with #Strava to brag about finishing a 22 minutes, 49 seconds long Ride: https://t.co/xWglt7f68v",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Encinitas, CA"
https://www.strava.com/athletes/433772,1057802220555558912,Tedsherbo,went for a 29.2 mile Ride. https://t.co/U6I4lXfaHW #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
https://www.strava.com/athletes/18393407,1057795006390513666,Docket_Rocket,went for a 8.9 mile Run. https://t.co/MHMfWQzNdv #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Miami, FL"
https://www.strava.com/athletes/2475326,1057794143362211840,markujguthrie,went for a 14.3 mile Ride. https://t.co/mZzET887hc #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",North Ayrshire
https://www.strava.com/athletes/468518,1057789188672811010,Marcelo_cbe,"Look at my Run Intervalado on #Strava, Time: 46 minutes, 6 seconds, Distance: 4939.8m. https://t.co/xi7tI3MQjt https://t.co/Tjg1wmM8II",,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Roraima, Brasil"
https://www.strava.com/athletes/19213394,1057776933692469251,go300ps,#capecod #sunset https://t.co/8MdBkhRQ8S #strava,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ville de Taipei, Taïwan"
